data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,galgo,adm,dm,am,radm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0264249091883767,0.0260725308641976,0.0267772875125558,0.000514267130264929,0,526,495,2465,540,526,847,2960,1,6,1,14,352
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0264122233022145,0.0260519547325103,0.0267724918719187,0.000500962481927959,0,526,508,2463,540,526,847,2971,1,6,1,14,339
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.465623155096905,0.465401932122709,0.465844378071101,0.000504969424229058,0,988,735,3776,1848,988,5594,4511,1,6,1,860,4859
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.45276411827544,0.452521469482985,0.453006767067897,0.000494986491609239,0,974,714,3690,1779,974,5128,4404,1,6,1,805,4414
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.466470106118345,0.466246553592465,0.466693658644227,0.000467862135527836,0,893,647,3333,1673,893,4576,3980,1,2,1,780,3929
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.44363612959535,0.44350076941608,0.44377148977462,0.000348219980451971,0,502,288,1488,902,502,1702,1776,1,6,1,400,1414
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,8,tanga,ad2,0.466611380885554,0.466366810642906,0.466855951128203,0.00370018156178763,3,951,782,3976,1779,954,5128,4758,1,6,1,828,4346
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.532504243085665,0.532296000207975,0.532712485963356,0.000527125215006837,0,558,401,2137,1193,558,2685,2538,1,6,1,635,2284
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.481533436906964,0.481374665089684,0.481692208724243,0.000402721991939965,0,681,434,2203,1313,681,3146,2637,1,6,1,632,2712
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.497391554017404,0.497215340024408,0.4975677680104,0.000422767423428271,0,537,368,1909,1068,537,2212,2277,1,6,1,531,1844
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.420378876662277,0.42022746938314,0.420530283941411,0.000378806869153712,0,523,295,1575,902,523,1702,1870,1,6,1,379,1407
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.0392606029918281,0.0386831468000327,0.0398380591836234,0.000733118610147025,0,1147,1547,8349,1193,1147,2685,9896,1,6,1,46,1138
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.511536673226372,0.511334629428863,0.51173871702388,0.00047147852053517,0,583,423,2158,1193,583,2685,2581,1,6,1,610,2262
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.00702064639016453,0.00630150140244006,0.00773979137788898,0.000842977580745984,0,1768,3323,15141,1779,1768,5128,18464,1,6,1,11,1805
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.438088603849144,0.437793475689172,0.438383732009115,0.00058154453975671,0,1039,790,4078,1848,1039,5594,4868,1,6,1,809,4804
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0597826910915171,0.0594538751714679,0.0601115070115665,0.000562919669951914,0,508,437,2354,540,508,847,2791,1,6,1,32,410
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.509905751869862,0.509663101818445,0.51014840192128,0.000567784999446613,0,585,405,2227,1193,585,2685,2632,1,6,1,608,2280
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.532977418021475,0.532799590399642,0.533155245643308,0.000474880364295563,0,499,365,1953,1068,499,2212,2318,1,6,1,569,1847
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.475816949543387,0.475689403344136,0.47594449574264,0.000337426680100125,0,560,353,1722,1068,560,2212,2075,1,6,1,508,1859
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.470595278027114,0.470375906566824,0.470814649487407,0.000506778622302932,0,759,537,2886,1433,759,3578,3423,1,6,1,674,3041
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.434811952188638,0.434556605011149,0.435067299366127,0.000531840316791287,0,1045,787,3973,1848,1045,5594,4760,1,6,1,803,4807
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.538304865633268,0.538170235847697,0.538439495418837,0.000398027735588387,0,551,309,1569,1193,551,2685,1878,1,6,1,642,2376
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.468122831701149,0.467908952823558,0.468336710578739,0.000485673870840658,0,820,604,3209,1541,820,4068,3813,1,6,1,721,3464
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.00766492677285578,0.00700795663959159,0.00832189690611994,0.000816521495800759,0,1304,2161,10381,1313,1304,3146,12542,1,6,1,9,985
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.460615812738319,0.460401328218385,0.460830297258254,0.000477655636684171,0,960,668,3433,1779,960,5128,4101,1,6,1,819,4460
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.00775944971606357,0.00712725999506207,0.00839163943706504,0.000787098481686551,0,1423,2426,11253,1433,1423,3578,13679,1,6,1,10,1152
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.01044895899582,0.00968524169144667,0.0112126763001933,0.0009022745772516,0,1762,3229,16243,1779,1762,5128,19472,1,6,1,17,1899
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.0118753920088034,0.0113615442073812,0.0123892398102256,0.000647424965157127,0,1056,1443,6780,1068,1056,2212,8223,1,6,1,12,769
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.00705508275004381,0.00630797882105286,0.00780218667903462,0.000877648469706005,0,1768,3276,15658,1779,1768,5128,18934,1,6,1,11,1852
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.487986892051544,0.487842672848216,0.488131111254871,0.000390498694212815,0,462,266,1432,902,462,1702,1698,1,6,1,440,1436
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.0118709272134241,0.0113444483019821,0.0123974061248661,0.000642811193824334,0,1056,1429,7026,1068,1056,2212,8455,1,6,1,12,783
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.529106125637106,0.528949783207295,0.529262468066915,0.000434929767469179,0,562,352,1770,1193,562,2685,2122,1,6,1,631,2333
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0264468923036301,0.0260965363511661,0.0267972482560942,0.00053716331496226,0,526,475,2495,540,526,847,2970,1,6,1,14,372
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.457475047835618,0.457295987143656,0.457654108527582,0.00041786772892109,0,908,589,3036,1673,908,4576,3625,1,6,1,765,3987
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.0190240882530347,0.0183291987429051,0.0197189777631646,0.00087137458638583,0,1513,2545,12843,1541,1513,4068,15388,1,6,1,28,1523
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.505946717934803,0.505741692571037,0.506151743298567,0.000505255304725659,0,649,467,2469,1313,649,3146,2936,1,6,1,664,2679
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.462952844439131,0.462720045345038,0.463185643533227,0.00052239805401927,0,828,605,3351,1541,828,4068,3956,1,6,1,713,3463
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,5,tanga,ad2,0.479364760160762,0.479144278442904,0.47958524187862,0.00451549723370244,3,748,555,2811,1433,751,3578,3366,1,6,1,685,3023
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,7,tanga,ad2,0.476987320664755,0.476765732423489,0.477208908906022,0.00392909062972182,3,877,685,3457,1673,880,4576,4142,1,6,1,796,3891
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,4,tanga,ad2,0.479734070820849,0.47952095901738,0.479947182624319,0.00487306137346171,3,685,522,2627,1313,688,3146,3149,1,6,1,628,2624
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.489207047860314,0.488985300779769,0.489428794940858,0.000516973360021797,0,671,467,2543,1313,671,3146,3010,1,6,1,642,2679
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.463494077063711,0.463246214463745,0.463741939663674,0.000575746934387848,0,992,807,4362,1848,992,5594,5169,1,6,1,856,4787
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.452093985749969,0.451913124627314,0.452274846872625,0.000407982418616314,0,917,644,3326,1673,917,4576,3970,1,6,1,756,3932
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.400398389187886,0.400269049808015,0.400527728567758,0.000320864767359963,0,541,332,1591,902,541,1702,1923,1,6,1,361,1370
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.480068306180771,0.479840704792255,0.480295907569285,0.000503531373812663,0,683,493,2561,1313,683,3146,3054,1,6,1,630,2653
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.501101696747636,0.500963726872309,0.501239666622963,0.000358906517186644,0,533,323,1687,1068,533,2212,2010,1,6,1,535,1889
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.52075984157796,0.520629935894739,0.520889747261182,0.000369735790959163,0,512,293,1531,1068,512,2212,1824,1,6,1,556,1919
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.00988300078459384,0.00929004523863253,0.0104759563305552,0.000751185539677298,0,1301,2047,9757,1313,1301,3146,11804,1,6,1,12,1099
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.4674439680592,0.467263602984991,0.467624333133409,0.000431775612609479,0,821,534,2826,1541,821,4068,3360,1,6,1,720,3534
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,4,tanga,ad2,0.499069761916128,0.498890351276618,0.499249172555639,0.000455949716529923,0,658,402,2037,1313,658,3146,2439,1,6,1,655,2744
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.0226060942955219,0.0217619287728865,0.0234502598181573,0.00098365715127179,0,1808,3344,17389,1848,1808,5594,20733,1,6,1,40,2250
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.00735113402456929,0.00664268169071969,0.00805958635841881,0.000867974844166155,0,1531,2794,12868,1541,1531,4068,15662,1,6,1,10,1274
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.455769824049014,0.455577612319296,0.455962035778732,0.000429281195110414,0,839,600,3130,1541,839,4068,3730,1,6,1,702,3468
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0264399884511817,0.0260433813443073,0.0268365955580561,0.000529349495999385,0,526,519,2568,540,526,847,3087,1,6,1,14,328
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.383769135347829,0.38364333262865,0.383894938067008,0.000313241065197701,0,556,334,1557,902,556,1702,1891,1,6,1,346,1368
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,1,tanga,ad2,0.471973640727435,0.471853118036691,0.472094163418177,0.00654485805029803,3,478,270,1405,902,481,1702,1675,1,6,1,424,1432
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.483550736712952,0.483404395750267,0.483697077675637,0.00038016461335598,0,466,276,1447,902,466,1702,1723,1,6,1,436,1426
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,0,tanga,ad2,0.184317789261362,0.184191738822244,0.184443839700478,0.00691998182896924,3,443,268,1231,540,446,847,1499,1,6,1,97,579
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.466483492233374,0.466262095251435,0.466704889215315,0.000505656621238245,0,893,676,3535,1673,893,4576,4211,1,6,1,780,3900
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.470187726158841,0.469957021537575,0.470418430780107,0.000517176978222911,0,943,714,3835,1779,943,5128,4549,1,6,1,836,4414
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.50564892093336,0.505480418394814,0.505817423471906,0.00043839393733147,0,590,360,1867,1193,590,2685,2227,1,6,1,603,2325
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.00728325901833908,0.00660878240066769,0.00795773563601048,0.00079954506745335,0,1531,2716,12342,1541,1531,4068,15058,1,6,1,10,1352
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,9,tanga,ad2,0.46927510707188,0.468980220366526,0.469569993777235,0.00371639137731428,3,983,932,4800,1848,986,5594,5732,1,6,1,865,4662
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,2,-1,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.470760652501186,0.470520240985251,0.471001064017122,0.000539131122654189,0,942,716,3843,1779,942,5128,4559,1,6,1,837,4412
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.449759540483774,0.449522835341663,0.449996245625888,0.000509032890696146,0,921,633,3223,1673,921,4576,3856,1,6,1,752,3943
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.431452958216216,0.43131701663217,0.43158889980026,0.000367929446430902,0,513,323,1746,902,513,1702,2069,1,6,1,389,1379
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,1,tanga,ad2,0.0416114778303932,0.0411600729593266,0.0420628827014597,0.000619949193197141,0,865,944,5214,902,865,1702,6158,1,6,1,37,758
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,2,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.468474582242916,0.468270830766564,0.468678333719271,0.000443844930303852,0,762,557,2781,1433,762,3578,3338,1,6,1,671,3021
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,3,tanga,ad2,0.517400128542905,0.517181421893874,0.517618835191936,0.00398975686666657,2,577,459,2407,1193,579,2685,2866,1,6,1,616,2226
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.0188090202895282,0.018055388328893,0.0195626522501634,0.000894326061255801,0,1643,2775,14662,1673,1643,4576,17437,1,6,1,30,1801
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.464958954638473,0.464791751988933,0.465126157288016,0.000399485510513104,0,767,492,2480,1433,767,3578,2972,1,6,1,666,3086
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.485590017760548,0.485383962937254,0.485796072583844,0.000481343535131981,0,861,628,3352,1673,861,4576,3980,1,6,1,812,3948
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0375309142456348,0.0371664951989027,0.0378953332923669,0.000515457818965616,0,520,477,2439,540,520,847,2916,1,6,1,20,370
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.471585699610691,0.471353727441388,0.471817671779991,0.000530062013876537,0,977,770,4175,1848,977,5594,4945,1,6,1,871,4824
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,6,tanga,ad2,0.471347617658198,0.471156968030653,0.471538267285742,0.000454276004495678,0,815,538,2838,1541,815,4068,3376,1,6,1,726,3530
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,9,tanga,ad2,0.440727917192081,0.440511108885701,0.44094472549846,0.000474459159221519,0,1034,700,3654,1848,1034,5594,4354,1,6,1,814,4894
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,2,tanga,ad2,0.483432319428156,0.48324158707396,0.483623051782355,0.00762644785999945,4,554,436,2172,1068,558,2212,2608,1,6,1,514,1776
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,1,km,gs#0.25,gs,gs,0.25,3,tanga,ad2,0.0292143583018274,0.0286325512963648,0.0297961653072899,0.000737753463437951,0,1159,1667,8776,1193,1159,2685,10443,1,6,1,34,1018
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,8,tanga,ad2,0.444300442675634,0.444102484137434,0.444498401213835,0.000438604500905502,0,989,663,3429,1779,989,5128,4092,1,6,1,790,4465
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.476840406713146,0.47665351506631,0.477027298359983,0.000443412366571335,0,750,473,2417,1433,750,3578,2890,1,6,1,683,3105
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0375520755157633,0.037184499314129,0.0379196517173976,0.000537792533737539,0,520,461,2518,540,520,847,2979,1,6,1,20,386
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.00,gs,gs,0,6,tanga,ad2,0.472421310353828,0.472186228992726,0.472656391714932,0.00420922839774477,3,815,630,3177,1541,818,4068,3807,1,6,1,726,3438
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,2,tanga,ad2,0.526404744509943,0.526242214787696,0.52656727423219,0.000425072125149317,0,506,354,1817,1068,506,2212,2171,1,6,1,562,1858
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,-1,km,gs#0.25,gs,gs,0.25,0,tanga,ad2,0.0597818561087753,0.0594024348422497,0.0601612773753009,0.000560309864205239,0,508,456,2579,540,508,847,3035,1,6,1,32,391
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,4,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.455199070742505,0.455018994501554,0.455379146983455,0.00040703099617437,0,781,507,2652,1433,781,3578,3159,1,6,1,652,3071
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,3,-1,km,gs#0.25,gs,gs,0.25,7,tanga,ad2,0.477209045144568,0.477018263057049,0.477399827232088,0.000450561364488287,0,875,583,3013,1673,875,4576,3596,1,6,1,798,3993
icews14,-1,MakeStatement,mean,10,all,adm,0.5,0.5,6,-1,4,3,km,gs#0.25,gs,gs,0.25,5,tanga,ad2,0.466419122625499,0.466184260056909,0.466653985194088,0.000518901276511706,0,765,534,2835,1433,765,3578,3369,1,6,1,668,3044
